,Postal_Code,Color,Station
4389,7459AA,No Info,No Info
4390,7460AA,No Info,No Info
4391,7461AA,ORANJE,Rijssen
4392,7462AA,ORANJE,Rijssen
4393,7463AA,ORANJE,Rijssen
4394,7464AA,No Info,No Info
4395,7465AA,No Info,No Info
4396,7466AA,No Info,No Info
4397,7467AA,No Info,No Info
4398,7468AA,GEEL,Goor
4399,7469AA,No Info,No Info
4400,7470AA,No Info,No Info
4401,7471AA,No Info,No Info
4402,7472AA,GEEL,Goor
4403,7473AA,No Info,No Info
4404,7474AA,No Info,No Info
4405,7475AA,GEEL,Goor
4406,7476AA,No Info,No Info
4407,7477AA,No Info,No Info
4408,7478AA,GEEL,Goor
4409,7479AA,No Info,No Info
4410,7480AA,No Info,No Info
4411,7481AA,WIT,Haaksbergen
4412,7482AA,WIT,Haaksbergen
4413,7483AA,WIT,Haaksbergen
4414,7484AA,No Info,No Info
4415,7485AA,No Info,No Info
4416,7486AA,No Info,No Info
4417,7487AA,No Info,No Info
4418,7488AA,No Info,No Info
4419,7489AA,No Info,No Info
4420,7490AA,No Info,No Info
4421,7491AA,GEEL,Hengelo Weideweg
4422,7492AA,No Info,No Info
4423,7493AA,No Info,No Info
4424,7494AA,No Info,No Info
4425,7495AA,No Info,No Info
4426,7496AA,GEEL,Goor
4427,7497AA,No Info,No Info
4428,7498AA,No Info,No Info
4429,7499AA,No Info,No Info
4430,7500AA,No Info,No Info
4431,7501AA,No Info,No Info
4432,7502AA,No Info,No Info
4433,7503AA,No Info,No Info
4434,7504AA,No Info,No Info
4435,7505AA,No Info,No Info
4436,7506AA,No Info,No Info
4437,7507AA,No Info,No Info
4438,7508AA,No Info,No Info
4439,7509AA,No Info,No Info
4440,7510AA,No Info,No Info
4441,7511AA,GEEL,Enschede van Heekstraa
4442,7512AA,GEEL,Enschede Wesselerbrink
4443,7513AA,GEEL,Enschede van Heekstraa
4444,7514AA,GEEL,Enschede van Heekstraa
4445,7515AA,No Info,No Info
4446,7516AA,No Info,No Info
4447,7517AA,No Info,No Info
4448,7518AA,No Info,No Info
4449,7519AA,No Info,No Info
4450,7520AA,No Info,No Info
4451,7521AA,GEEL,Enschede van Heekstraa
4452,7522AA,GEEL,Enschede van Heekstraa
4453,7523AA,GEEL,Enschede Vechtstraat
4454,7524AA,GEEL,Enschede Vechtstraat
4455,7525AA,No Info,No Info
4456,7526AA,No Info,No Info
4457,7527AA,No Info,No Info
4458,7528AA,No Info,No Info
4459,7529AA,No Info,No Info
4460,7530AA,No Info,No Info
4461,7531AA,GEEL,Enschede Vechtstraat
4462,7532AA,GEEL,Enschede Vechtstraat
4463,7533AA,GEEL,Enschede Vechtstraat
4464,7534AA,GEEL,Enschede Vechtstraat
4465,7535AA,GEEL,Enschede Vechtstraat
4466,7536AA,No Info,No Info
4467,7537AA,No Info,No Info
4468,7538AA,No Info,No Info
4469,7539AA,No Info,No Info
4470,7540AA,No Info,No Info
4471,7541AA,GEEL,Enschede Wesselerbrink
4472,7542AA,No Info,No Info
4473,7543AA,GEEL,Enschede Wesselerbrink
4474,7544AA,GEEL,Enschede Wesselerbrink
4475,7545AA,GEEL,Enschede van Heekstraa
4476,7546AA,GEEL,Enschede Wesselerbrink
4477,7547AA,GEEL,Enschede van Heekstraa
4478,7548AA,GEEL,Enschede Marssteden
4479,7549AA,No Info,No Info
4480,7550AA,No Info,No Info
4481,7551AA,GEEL,Hengelo Weideweg
4482,7552AA,GEEL,Hengelo Bolderhoek
4483,7553AA,GEEL,Hengelo Weideweg
4484,7554AA,No Info,No Info
4485,7555AA,GEEL,Hengelo Weideweg
4486,7556AA,GEEL,Hengelo Weideweg
4487,7557AA,GEEL,Hengelo Weideweg
4488,7558AA,GEEL,Hengelo Weideweg
4489,7559AA,GEEL,Hengelo Weideweg
4490,7560AA,No Info,No Info
4491,7561AA,GEEL,Hengelo Weideweg
4492,7562AA,No Info,No Info
4493,7563AA,No Info,No Info
4494,7564AA,No Info,No Info
4495,7565AA,No Info,No Info
4496,7566AA,No Info,No Info
4497,7567AA,No Info,No Info
4498,7568AA,No Info,No Info
4499,7569AA,No Info,No Info
4500,7570AA,No Info,No Info
4501,7571AA,No Info,No Info
4502,7572AA,No Info,No Info
4503,7573AA,No Info,No Info
4504,7574AA,No Info,No Info
4505,7575AA,No Info,No Info
4506,7576AA,No Info,No Info
4507,7577AA,No Info,No Info
4508,7578AA,No Info,No Info
4509,7579AA,No Info,No Info
4510,7580AA,No Info,No Info
4511,7581AA,GEEL,Losser
4512,7582AA,GEEL,Losser
4513,7583AA,No Info,No Info
4514,7584AA,No Info,No Info
4515,7585AA,No Info,No Info
4516,7586AA,GEEL,Losser
4517,7587AA,GEEL,Losser
4518,7588AA,No Info,No Info
4519,7589AA,No Info,No Info
4520,7590AA,No Info,No Info
4521,7591AA,GEEL,Oldenzaal
4522,7592AA,No Info,No Info
4523,7593AA,No Info,No Info
4524,7594AA,No Info,No Info
4525,7595AA,GEEL,Oldenzaal
4526,7596AA,No Info,No Info
4527,7597AA,No Info,No Info
4528,7598AA,No Info,No Info
4529,7599AA,No Info,No Info
4530,7600AA,No Info,No Info
4531,7601AA,No Info,No Info
4532,7602AA,No Info,No Info
4533,7603AA,No Info,No Info
4534,7604AA,No Info,No Info
4535,7605AA,No Info,No Info
4536,7606AA,No Info,No Info
4537,7607AA,No Info,No Info
4538,7608AA,No Info,No Info
4539,7609AA,No Info,No Info
4540,7610AA,ROOD,Vroomshoop
4541,7611AA,No Info,No Info
4542,7612AA,No Info,No Info
4543,7613AA,No Info,No Info
4544,7614AA,No Info,No Info
4545,7615AA,No Info,No Info
4546,7616AA,No Info,No Info
4547,7617AA,No Info,No Info
4548,7618AA,No Info,No Info
4549,7619AA,No Info,No Info
4550,7620AA,No Info,No Info
4551,7621AA,GEEL,Hengelo Weideweg
4552,7622AA,GEEL,Hengelo Weideweg
4553,7623AA,No Info,No Info
4554,7624AA,No Info,No Info
4555,7625AA,No Info,No Info
4556,7626AA,No Info,No Info
4557,7627AA,No Info,No Info
4558,7628AA,No Info,No Info
4559,7629AA,No Info,No Info
4560,7630AA,No Info,No Info
4561,7631AA,GEEL,Oldenzaal
4562,7632AA,No Info,No Info
4563,7633AA,No Info,No Info
4564,7634AA,No Info,No Info
4565,7635AA,No Info,No Info
4566,7636AA,No Info,No Info
4567,7637AA,No Info,No Info
4568,7638AA,No Info,No Info
4569,7639AA,No Info,No Info
4570,7640AA,No Info,No Info
4571,7641AA,ROOD,Almelo Mosterdpot
4572,7642AA,ROOD,Almelo Mosterdpot
4573,7643AA,No Info,No Info
4574,7644AA,No Info,No Info
4575,7645AA,ROOD,Almelo Mosterdpot
4576,7646AA,No Info,No Info
4577,7647AA,No Info,No Info
4578,7648AA,No Info,No Info
4579,7649AA,No Info,No Info
4580,7650AA,No Info,No Info
4581,7651AA,ROOD,Tubbergen
4582,7652AA,No Info,No Info
4583,7653AA,No Info,No Info
4584,7654AA,No Info,No Info
4585,7655AA,No Info,No Info
4586,7656AA,No Info,No Info
4587,7657AA,No Info,No Info
4588,7658AA,No Info,No Info
4589,7659AA,No Info,No Info
4590,7660AA,No Info,No Info
4591,7661AA,No Info,No Info
4592,7662AA,No Info,No Info
4593,7663AA,No Info,No Info
4594,7664AA,No Info,No Info
4595,7665AA,ROOD,Tubbergen
4596,7666AA,No Info,No Info
4597,7667AA,No Info,No Info
4598,7668AA,No Info,No Info
4599,7669AA,No Info,No Info
4600,7670AA,No Info,No Info
4601,7671AA,ROOD,Vroomshoop
4602,7672AA,ROOD,Vroomshoop
4603,7673AA,No Info,No Info
4604,7674AA,No Info,No Info
4605,7675AA,No Info,No Info
4606,7676AA,ROOD,Vroomshoop
4607,7677AA,No Info,No Info
4608,7678AA,ROOD,Tubbergen
4609,7679AA,No Info,No Info
4610,7680AA,No Info,No Info
4611,7681AA,ROOD,Vroomshoop
4612,7682AA,No Info,No Info
4613,7683AA,ROOD,Vroomshoop
4614,7684AA,No Info,No Info
4615,7685AA,No Info,No Info
4616,7686AA,ROOD,Vroomshoop
4617,7687AA,ROOD,Vroomshoop
4618,7688AA,No Info,No Info
4619,7689AA,No Info,No Info
4620,7690AA,No Info,No Info
4621,7691AA,ROOD,HARDENBERG
4622,7692AA,ROOD,HARDENBERG
4623,7693AA,No Info,No Info
4624,7694AA,ROOD,Vroomshoop
4625,7695AA,No Info,No Info
4626,7696AA,No Info,No Info
4627,7697AA,No Info,No Info
4628,7698AA,No Info,No Info
4629,7699AA,No Info,No Info
4630,7700AA,No Info,No Info
4631,7701AA,ROOD,DEDEMSVAART
4632,7702AA,ROOD,DEDEMSVAART
4633,7703AA,No Info,No Info
4634,7704AA,No Info,No Info
4635,7705AA,No Info,No Info
4636,7706AA,No Info,No Info
4637,7707AA,ROOD,Ommen Dante
4638,7708AA,No Info,No Info
4639,7709AA,No Info,No Info
4640,7710AA,No Info,No Info
4641,7711AA,ROOD,Ommen Dante
4642,7712AA,No Info,No Info
4643,7713AA,No Info,No Info
4644,7714AA,No Info,No Info
4645,7715AA,No Info,No Info
4646,7716AA,No Info,No Info
4647,7717AA,No Info,No Info
4648,7718AA,No Info,No Info
4649,7719AA,No Info,No Info
4650,7720AA,No Info,No Info
4651,7721AA,ROOD,Zwolle Hessenweg
4652,7722AA,ROOD,Zwolle Hessenweg
4653,7723AA,No Info,No Info
4654,7724AA,No Info,No Info
4655,7725AA,No Info,No Info
4656,7726AA,No Info,No Info
4657,7727AA,No Info,No Info
4658,7728AA,No Info,No Info
4659,7729AA,No Info,No Info
4660,7730AA,No Info,No Info
4661,7731AA,ROOD,Ommen Dante
4662,7732AA,ROOD,Ommen Dante
4663,7733AA,No Info,No Info
4664,7734AA,ROOD,Ommen Dante
4665,7735AA,No Info,No Info
4666,7736AA,No Info,No Info
4667,7737AA,No Info,No Info
4668,7738AA,No Info,No Info
4669,7740AA,No Info,No Info
4670,7741AA,GEEL,Coevorden
4671,7742AA,No Info,No Info
4672,7743AA,No Info,No Info
4673,7744AA,No Info,No Info
4674,7745AA,No Info,No Info
4675,7746AA,No Info,No Info
4676,7747AA,No Info,No Info
4677,7748AA,No Info,No Info
4678,7749AA,No Info,No Info
4679,7750AA,No Info,No Info
4680,7751AA,GEEL,Coevorden
4681,7752AA,No Info,No Info
4682,7753AA,GEEL,Coevorden
4683,7754AA,No Info,No Info
4684,7755AA,No Info,No Info
4685,7756AA,No Info,No Info
4686,7757AA,No Info,No Info
4687,7758AA,No Info,No Info
4688,7759AA,No Info,No Info
4689,7760AA,No Info,No Info
4690,7761AA,ROOD,VEENOORD
4691,7762AA,No Info,No Info
4692,7763AA,No Info,No Info
4693,7764AA,ROOD,VEENOORD
4694,7765AA,ROOD,VEENOORD
4695,7767AA,No Info,No Info
4696,7768AA,No Info,No Info
4697,7769AA,No Info,No Info
4698,7770AA,No Info,No Info
4699,7771AA,ROOD,HARDENBERG
4700,7772AA,ROOD,HARDENBERG
4701,7773AA,ROOD,HARDENBERG
4702,7774AA,No Info,No Info
4703,7775AA,ROOD,DEDEMSVAART
4704,7776AA,ROOD,DEDEMSVAART
4705,7777AA,No Info,No Info
4706,7778AA,No Info,No Info
4707,7779AA,No Info,No Info
4708,7780AA,No Info,No Info
4709,7781AA,No Info,No Info
4710,7782AA,No Info,No Info
4711,7783AA,GEEL,Coevorden
4712,7784AA,ROOD,HARDENBERG
4713,7785AA,No Info,No Info
4714,7786AA,No Info,No Info
4715,7787AA,No Info,No Info
4716,7788AA,ROOD,HARDENBERG
4717,7789AA,No Info,No Info
4718,7790AA,No Info,No Info
4719,7791AA,No Info,No Info
4720,7792AA,No Info,No Info
4721,7793AA,No Info,No Info
4722,7794AA,No Info,No Info
4723,7795AA,No Info,No Info
4724,7796AA,No Info,No Info
4725,7797AA,No Info,No Info
4726,7798AA,No Info,No Info
4727,7800AA,No Info,No Info
4728,7801AA,No Info,No Info
4729,7802AA,No Info,No Info
4730,7803AA,No Info,No Info
4731,7804AA,No Info,No Info
4732,7805AA,No Info,No Info
4733,7806AA,No Info,No Info
4734,7807AA,No Info,No Info
4735,7808AA,No Info,No Info
4736,7809AA,No Info,No Info
4737,7810AA,No Info,No Info
4738,7811AA,ROOD,HARDENBERG
4739,7812AA,ROOD,BARGERMEER
4740,7813AA,ROOD,BARGERMEER
4741,7814AA,No Info,No Info
4742,7815AA,ROOD,EMMEN WEERDINGE
4743,7816AA,No Info,No Info
4744,7817AA,No Info,No Info
4745,7818AA,No Info,No Info
4746,7819AA,No Info,No Info
4747,7820AA,No Info,No Info
4748,7821AA,ROOD,BARGERMEER
4749,7822AA,ROOD,EMMEN WEERDINGE
4750,7823AA,ROOD,EMMEN WEERDINGE
4751,7824AA,ROOD,EMMEN WEERDINGE
4752,7825AA,ROOD,EMMEN WEERDINGE
4753,7826AA,No Info,No Info
4754,7827AA,ROOD,BARGERMEER
4755,7828AA,ROOD,BARGERMEER
4756,7829AA,No Info,No Info
4757,7830AA,No Info,No Info
4758,7831AA,ROOD,EMMEN WEERDINGE
4759,7832AA,No Info,No Info
4760,7833AA,ROOD,VEENOORD
4761,7834AA,No Info,No Info
4762,7835AA,No Info,No Info
4763,7836AA,No Info,No Info
4764,7837AA,No Info,No Info
4765,7838AA,No Info,No Info
4766,7839AA,No Info,No Info
4767,7840AA,No Info,No Info
4768,7841AA,ROOD,BARGERMEER
4769,7842AA,No Info,No Info
4770,7843AA,No Info,No Info
4771,7844AA,No Info,No Info
4772,7845AA,No Info,No Info
4773,7846AA,ROOD,BARGERMEER
4774,7847AA,No Info,No Info
4775,7848AA,ROOD,EMMEN WEERDINGE
4776,7849AA,No Info,No Info
4777,7850AA,No Info,No Info
4778,7851AA,ROOD,BEILEN
4779,7852AA,No Info,No Info
4780,7853AA,No Info,No Info
4781,7854AA,No Info,No Info
4782,7855AA,No Info,No Info
4783,7856AA,No Info,No Info
4784,7857AA,No Info,No Info
4785,7858AA,No Info,No Info
4786,7859AA,No Info,No Info
4787,7860AA,No Info,No Info
4788,7861AA,GEEL,Coevorden
4789,7862AA,No Info,No Info
4790,7863AA,No Info,No Info
4791,7864AA,No Info,No Info
4792,7865AA,No Info,No Info
4793,7866AA,No Info,No Info
4794,7867AA,No Info,No Info
4795,7868AA,No Info,No Info
4796,7869AA,No Info,No Info
4797,7870AA,No Info,No Info
4798,7871AA,No Info,No Info
4799,7872AA,No Info,No Info
4800,7873AA,ROOD,EMMEN WEERDINGE
4801,7874AA,No Info,No Info
4802,7875AA,ROOD,EMMEN WEERDINGE
4803,7876AA,ROOD,EMMEN WEERDINGE
4804,7877AA,No Info,No Info
4805,7878AA,No Info,No Info
4806,7879AA,No Info,No Info
4807,7880AA,No Info,No Info
4808,7881AA,ROOD,EMMEN WEERDINGE
4809,7882AA,No Info,No Info
4810,7883AA,No Info,No Info
4811,7884AA,No Info,No Info
4812,7885AA,ROOD,KLAZIENAVEEN ZWET
4813,7886AA,No Info,No Info
4814,7887AA,ROOD,VEENOORD
4815,7888AA,No Info,No Info
4816,7889AA,No Info,No Info
4817,7890AA,No Info,No Info
4818,7891AA,ROOD,KLAZIENAVEEN ZWET
4819,7892AA,ROOD,KLAZIENAVEEN ZWET
4820,7893AA,No Info,No Info
4821,7894AA,ROOD,KLAZIENAVEEN ZWET
4822,7895AA,ROOD,MUSSELKANAAL ZANDBERG
4823,7896AA,No Info,No Info
4824,7897AA,No Info,No Info
4825,7898AA,No Info,No Info
4826,7899AA,No Info,No Info
4827,7900AA,No Info,No Info
4828,7901AA,No Info,No Info
4829,7902AA,No Info,No Info
4830,7903AA,No Info,No Info
4831,7904AA,No Info,No Info
4832,7905AA,No Info,No Info
4833,7906AA,No Info,No Info
4834,7907AA,No Info,No Info
4835,7908AA,No Info,No Info
4836,7909AA,No Info,No Info
4837,7910AA,No Info,No Info
4838,7911AA,No Info,No Info
4839,7912AA,No Info,No Info
4840,7913AA,No Info,No Info
4841,7914AA,No Info,No Info
4842,7915AA,No Info,No Info
4843,7916AA,No Info,No Info
4844,7917AA,No Info,No Info
4845,7918AA,ROOD,HOOGEVEEN
4846,7919AA,No Info,No Info
4847,7920AA,No Info,No Info
4848,7921AA,ROOD,HOOGEVEEN
4849,7922AA,No Info,No Info
4850,7923AA,No Info,No Info
4851,7924AA,No Info,No Info
4852,7925AA,No Info,No Info
4853,7926AA,ROOD,HOOGEVEEN
4854,7927AA,No Info,No Info
4855,7928AA,No Info,No Info
4856,7929AA,No Info,No Info
4857,7930AA,No Info,No Info
4858,7931AA,No Info,No Info
4859,7932AA,No Info,No Info
4860,7933AA,No Info,No Info
4861,7934AA,No Info,No Info
4862,7935AA,ROOD,HOOGEVEEN
4863,7936AA,No Info,No Info
4864,7937AA,No Info,No Info
4865,7938AA,No Info,No Info
4866,7939AA,No Info,No Info
4867,7940AA,No Info,No Info
4868,7941AA,ROOD,Meppel
4869,7942AA,ROOD,Meppel
4870,7943AA,ROOD,Meppel
4871,7944AA,ROOD,Meppel
4872,7945AA,No Info,No Info
4873,7946AA,ROOD,Zwartsluis
4874,7947AA,No Info,No Info
4875,7948AA,ROOD,Steenwijk
4876,7950AA,No Info,No Info
4877,7951AA,ROOD,Meppel
4878,7952AA,No Info,No Info
4879,7953AA,No Info,No Info
4880,7954AA,No Info,No Info
4881,7956AA,No Info,No Info
4882,7957AA,ROOD,Meppel
4883,7958AA,No Info,No Info
4884,7959AA,No Info,No Info
4885,7960AA,No Info,No Info
4886,7961AA,ROOD,Meppel
4887,7962AA,No Info,No Info
4888,7963AA,ROOD,HOOGEVEEN
4889,7964AA,No Info,No Info
4890,7965AA,ROOD,Meppel
4891,7966AA,ROOD,Meppel
4892,7967AA,No Info,No Info
4893,7968AA,No Info,No Info
4894,7969AA,No Info,No Info
4895,7970AA,No Info,No Info
4896,7971AA,ROOD,Steenwijk
4897,7972AA,No Info,No Info
4898,7973AA,No Info,No Info
4899,7974AA,No Info,No Info
4900,7975AA,ROOD,Steenwijk
4901,7976AA,No Info,No Info
4902,7977AA,No Info,No Info
4903,7978AA,No Info,No Info
4904,7979AA,No Info,No Info
4905,7980AA,No Info,No Info
4906,7981AA,ROOD,BEILEN
4907,7982AA,No Info,No Info
4908,7983AA,No Info,No Info
4909,7984AA,No Info,No Info
4910,7985AA,No Info,No Info
4911,7986AA,No Info,No Info
4912,7987AA,No Info,No Info
4913,7988AA,No Info,No Info
4914,7989AA,No Info,No Info
4915,7990AA,No Info,No Info
4916,7991AA,ROOD,BEILEN
4917,7992AA,No Info,No Info
4918,7993AA,No Info,No Info
4919,7994AA,No Info,No Info
4920,7995AA,No Info,No Info
4921,7996AA,No Info,No Info
4922,7997AA,No Info,No Info
4923,7998AA,No Info,No Info
4924,8000AA,No Info,No Info
4925,8001AA,No Info,No Info
4926,8002AA,No Info,No Info
4927,8003AA,No Info,No Info
4928,8004AA,No Info,No Info
4929,8005AA,No Info,No Info
4930,8006AA,No Info,No Info
4931,8007AA,No Info,No Info
4932,8008AA,No Info,No Info
4933,8009AA,No Info,No Info
4934,8010AA,No Info,No Info
4935,8011AA,ROOD,Zwolle Weteringkade
4936,8012AA,ROOD,Zwolle Weteringkade
4937,8013AA,ROOD,Zwolle Weteringkade
4938,8014AA,ROOD,Zwolle Weteringkade
4939,8015AA,ROOD,Zwolle Weteringkade
4940,8016AA,ROOD,Zwolle Weteringkade
4941,8017AA,ROOD,Zwolle Weteringkade
4942,8018AA,No Info,No Info
4943,8019AA,ROOD,Zwolle Frankhuisweg
4944,8020AA,No Info,No Info
4945,8021AA,ROOD,Zwolle Weteringkade
4946,8022AA,ROOD,Zwolle Weteringkade
4947,8023AA,ROOD,Zwolle Weteringkade
4948,8024AA,ROOD,Zwolle Weteringkade
4949,8025AA,ROOD,Zwolle Weteringkade
4950,8026AA,No Info,No Info
4951,8027AA,No Info,No Info
4952,8028AA,No Info,No Info
4953,8029AA,No Info,No Info
4954,8030AA,No Info,No Info
4955,8031AA,ROOD,Zwolle Hessenweg
4956,8032AA,ROOD,Zwolle Frankhuisweg
4957,8033AA,ROOD,Zwolle Frankhuisweg
4958,8034AA,No Info,No Info
4959,8035AA,No Info,No Info
4960,8036AA,No Info,No Info
4961,8037AA,No Info,No Info
4962,8038AA,No Info,No Info
4963,8039AA,No Info,No Info
4964,8040AA,No Info,No Info
4965,8041AA,ROOD,Zwolle Frankhuisweg
4966,8042AA,ROOD,Zwolle Frankhuisweg
4967,8043AA,ROOD,Zwolle Frankhuisweg
4968,8044AA,No Info,No Info
4969,8045AA,No Info,No Info
4970,8046AA,No Info,No Info
4971,8047AA,No Info,No Info
4972,8048AA,No Info,No Info
4973,8050AA,No Info,No Info
4974,8051AA,No Info,No Info
4975,8052AA,No Info,No Info
4976,8053AA,No Info,No Info
4977,8055AA,No Info,No Info
4978,8056AA,No Info,No Info
4979,8057AA,No Info,No Info
4980,8058AA,No Info,No Info
4981,8059AA,No Info,No Info
4982,8060AA,No Info,No Info
4983,8061AA,ROOD,Zwartsluis
4984,8062AA,No Info,No Info
4985,8063AA,No Info,No Info
4986,8064AA,ROOD,Zwartsluis
4987,8065AA,No Info,No Info
4988,8066AA,No Info,No Info
4989,8067AA,No Info,No Info
4990,8068AA,No Info,No Info
4991,8070AA,No Info,No Info
4992,8071AA,No Info,No Info
4993,8072AA,No Info,No Info
4994,8073AA,No Info,No Info
4995,8074AA,No Info,No Info
4996,8075AA,No Info,No Info
4997,8076AA,No Info,No Info
4998,8077AA,No Info,No Info
4999,8078AA,No Info,No Info
5000,8079AA,No Info,No Info
5001,8080AA,No Info,No Info
5002,8081AA,No Info,No Info
5003,8082AA,No Info,No Info
5004,8083AA,No Info,No Info
5005,8084AA,No Info,No Info
5006,8085AA,No Info,No Info
5007,8086AA,No Info,No Info
5008,8087AA,No Info,No Info
5009,8088AA,No Info,No Info
5010,8089AA,No Info,No Info
5011,8090AA,No Info,No Info
5012,8091AA,No Info,No Info
5013,8092AA,No Info,No Info
5014,8093AA,No Info,No Info
5015,8094AA,No Info,No Info
5016,8095AA,No Info,No Info
5017,8096AA,No Info,No Info
5018,8097AA,No Info,No Info
5019,8098AA,No Info,No Info
5020,8100AA,No Info,No Info
5021,8101AA,ORANJE,Raalte
5022,8102AA,ORANJE,Raalte
5023,8103AA,ORANJE,Raalte
5024,8104AA,No Info,No Info
5025,8105AA,ORANJE,Raalte
5026,8106AA,ORANJE,Raalte
5027,8107AA,ORANJE,Raalte
5028,8108AA,No Info,No Info
5029,8109AA,No Info,No Info
5030,8110AA,No Info,No Info
5031,8111AA,ORANJE,Raalte
5032,8112AA,ORANJE,Raalte
5033,8113AA,No Info,No Info
5034,8114AA,No Info,No Info
5035,8115AA,No Info,No Info
5036,8116AA,No Info,No Info
5037,8117AA,No Info,No Info
5038,8118AA,No Info,No Info
5039,8119AA,No Info,No Info
5040,8120AA,No Info,No Info
5041,8121AA,ORANJE,Olst
5042,8122AA,No Info,No Info
5043,8123AA,No Info,No Info
5044,8124AA,ORANJE,Raalte
5045,8125AA,No Info,No Info
5046,8126AA,No Info,No Info
5047,8127AA,No Info,No Info
5048,8128AA,No Info,No Info
5049,8129AA,No Info,No Info
5050,8130AA,No Info,No Info
5051,8131AA,ORANJE,Olst
5052,8132AA,No Info,No Info
5053,8133AA,No Info,No Info
5054,8134AA,No Info,No Info
5055,8135AA,No Info,No Info
5056,8136AA,No Info,No Info
5057,8137AA,No Info,No Info
5058,8138AA,No Info,No Info
5059,8139AA,No Info,No Info
5060,8140AA,No Info,No Info
5061,8141AA,ORANJE,Raalte
5062,8142AA,No Info,No Info
5063,8143AA,No Info,No Info
5064,8144AA,No Info,No Info
5065,8145AA,No Info,No Info
5066,8146AA,No Info,No Info
5067,8147AA,No Info,No Info
5068,8148AA,No Info,No Info
5069,8149AA,No Info,No Info
5070,8150AA,No Info,No Info
5071,8151AA,ORANJE,Raalte
5072,8152AA,ORANJE,Raalte
5073,8153AA,No Info,No Info
5074,8154AA,No Info,No Info
5075,8155AA,No Info,No Info
5076,8156AA,No Info,No Info
5077,8157AA,No Info,No Info
5078,8158AA,No Info,No Info
5079,8160AA,No Info,No Info
5080,8161AA,No Info,No Info
5081,8162AA,No Info,No Info
5082,8163AA,No Info,No Info
5083,8164AA,No Info,No Info
5084,8165AA,No Info,No Info
5085,8166AA,No Info,No Info
5086,8167AA,No Info,No Info
5087,8168AA,No Info,No Info
5088,8169AA,No Info,No Info
5089,8170AA,No Info,No Info
5090,8171AA,No Info,No Info
5091,8172AA,No Info,No Info
5092,8173AA,No Info,No Info
5093,8174AA,No Info,No Info
5094,8175AA,No Info,No Info
5095,8176AA,No Info,No Info
5096,8177AA,No Info,No Info
5097,8178AA,No Info,No Info
5098,8179AA,No Info,No Info
5099,8180AA,No Info,No Info
5100,8181AA,No Info,No Info
5101,8182AA,No Info,No Info
5102,8183AA,No Info,No Info
5103,8184AA,No Info,No Info
5104,8185AA,No Info,No Info
5105,8186AA,No Info,No Info
5106,8187AA,No Info,No Info
5107,8188AA,No Info,No Info
5108,8189AA,No Info,No Info
5109,8190AA,No Info,No Info
5110,8191AA,No Info,No Info
5111,8192AA,No Info,No Info
